Smiles,ID
CC(C)(C)OC(=O)N[C@H]([C@@H](O)c1ccco1)C(O)=O,B150
CC(C)(C)OC(=O)N[C@H]([C@@H](O)c1cccs1)C(O)=O,B151
CC(C)(C)OC(=O)N[C@@H](CC(O)=O)Cc1cccnc1,B152
CC(C)(C)OC(=O)N[C@@H](CC(O)=O)Cc1ccccc1,B153
Cc1cccc(C[C@H](CC(O)=O)NC(=O)OC(C)(C)C)c1,B154
Cc1ccccc1C[C@H](CC(O)=O)NC(=O)OC(C)(C)C,B155
CC(C)(C)OC(=O)N[C@H](CC(O)=O)Cc1cccc(F)c1,B156
CC(C)(C)OC(=O)N[C@@H](CC(O)=O)Cc1ccc(F)cc1,B157
CC(C)(C)OC(=O)N[C@@H](CC(O)=O)Cc1ccc(Br)cc1,B158
CC(C)(C)OC(=O)N[C@H](CC(O)=O)Cc1cc(F)c(F)cc1F,B159
CC(C)(C)OC(=O)N[C@@H](CC(O)=O)Cc1ccccc1C(F)(F)F,B160
CC(C)(C)OC(=O)NC[C@@H](Cc1ccccc1)C(O)=O,B161
CC(C)(C)OC(=O)NCC(Cc1ccc(F)cc1)C(O)=O,B162
CC(C)(C)OC(=O)N1Cc2ccccc2C[C@@H]1C(O)=O,B163
CC(C)(C)OC(=O)N1Cc2nccnc2C[C@H]1C(O)=O,B164
CC(C)(C)OC(=O)N[C@@H]([C@@H](O)C(O)=O)c1ccc(cc1)C(F)(F)F,B165
CC(C)(C)OC(=O)N1C[C@@H]([C@H]1C(O)=O)c1ccccc1,B166
CC(C)(C)OC(=O)N1CCC[C@@]1(Cc1ccccc1)C(O)=O,B167
CC(C)(C)OC(=O)N1CCC[C@]1(Cc1ccccc1)C(O)=O,B168
CC(C)(C)OC(=O)N1CCC[C@]1(Cc1ccc(F)cc1)C(O)=O,B169
CC(C)(C)OC(=O)N1CCc2ccc(cc2C1)C(O)=O,B170
CC(C)(C)OC(=O)N1CCc2c(C1)cccc2C(O)=O,B171
CC(C)(C)OC(=O)N1CCc2cc(ccc2C1)C(O)=O,B172
CC(C)(C)OC(=O)N1CCc2ccc(cc2CC1)C(O)=O,B173
CC(C)(C)OC(=O)N1CC(Cn2nccc2C1)C(O)=O,B174
CC(C)(C)OC(=O)N1C[C@@H]([C@H](C1)c1cccnc1)C(O)=O,B175
CC(C)(C)OC(=O)N1C[C@H]([C@@H](C1)c1ccccc1)C(O)=O,B176
Cc1cccc(c1)[C@H]1CN(C[C@@H]1C(O)=O)C(=O)OC(C)(C)C,B177
CC(C)(C)OC(=O)N1CC[C@H]([C@H](C1)C(O)=O)c1ccccc1,B178
CC(C)(C)OC(=O)N1C[C@@H]([C@H](C1)c1cccc(Cl)c1)C(O)=O,B179
CC(C)(C)OC(=O)N1C[C@H]([C@@H](C1)c1ccccc1Cl)C(O)=O,B180
CC(C)(C)OC(=O)N1C[C@@H]([C@H](C1)c1cccc(F)c1)C(O)=O,B181
CC(C)(C)OC(=O)N1C[C@H]([C@@H](C1)c1ccc(Br)cc1)C(O)=O,B182
CC(C)(C)OC(=O)N1C[C@@H]([C@H](C1)c1ccc(O)cc1)C(O)=O,B183
CC(C)(C)OC(=O)N1C[C@@H]([C@H](C1)c1cccc(c1)C#N)C(O)=O,B184
COc1ccc(cn1)[C@H]1CN(C[C@@H]1C(O)=O)C(=O)OC(C)(C)C,B185
CC(C)(C)OC(=O)N1C[C@@H]([C@H](C1)c1cc(Cl)ccc1Cl)C(O)=O,B186
CC(C)(C)OC(=O)N1CCC(Cc2cccc(Br)c2)(C1)C(O)=O,B187
COc1cccc(c1)[C@H]1CN(C[C@@H]1C(O)=O)C(=O)OC(C)(C)C,B188
COc1ccc(cc1)[C@@H]1CN(C[C@H]1C(O)=O)C(=O)OC(C)(C)C,B189
COc1ccc(cc1OC)[C@H]1CN(C[C@@H]1C(O)=O)C(=O)OC(C)(C)C,B190
CC(C)(C)OC(=O)N1Cc2ccccc2C[C@H]1CC(O)=O,B191
CC(C)(C)OC(=O)N1CCC[C@]1(Cc1ccsc1)C(O)=O,B192
CC(C)(C)OC(=O)N1CCC[C@@]1(Cc1ccco1)C(O)=O,B193
CC(C)(C)OC(=O)N1CCOc2ccc(cc2C1)C(O)=O,B194
CC(C)(C)OC(=O)N[C@@H](Cc1csc2ccccc12)C(O)=O,B195
CC(C)(C)OC(=O)N[C@H](CC(O)=O)Cc1c[nH]c2ccccc12,B196
CC(C)(C)OC(=O)N[C@@]1(CC[C@@H](CC1)c1ccccc1)C(O)=O,B197
CC(C)(C)OC(=O)N1Cc2[nH]c3ccccc3c2C[C@H]1C(O)=O,B198
CC(C)(C)OC(=O)NC[C@H](NS(=O)(=O)c1ccccc1)C(O)=O,B199
CC(C)(C)OC(=O)N1CCC(CC1)(C(O)=O)c1cccc2ccccc12,B200
CNC(=O)/C=C/c1ccc(C)cc1,C1dna
CNC(=O)CCc1ccccc1,C2dna
CNC(=O)c1cc(S(C)(=O)=O)cn1C,C3dna
CCOc1cc([N+](=O)[O-])c(C(=O)NC)cc1OC,C4dna
CNC(=O)C(C)(C)F,C5dna
CNC(=O)CS(=O)(=O)CC1CCCO1,C6dna
CNC(=O)CN1Cc2ccccc2C1,C7dna
CNC(=O)c1cnc(Nc2ccc(Cl)cc2)c(Cl)c1,C8dna
CNC(=O)CSCC(=O)N(C)C1CCCCC1,C9dna
C#CCC(=O)NC,C10dna
CNC(=O)COc1cccc2c1OC(C)(C)C2,C11dna
CCC1(C(=O)NC)CC1,C12dna
CNC(=O)CN1C=NC2C1C(=O)N(C)C(=O)N2C,C13dna
CNC(=O)c1ccc([N+](=O)[O-])c(Sc2ccc(Cl)cc2)c1,C14dna
CNC(=O)CCOC(C)C,C15dna
CNC(=O)c1cc(O)ccc1C,C16dna
CNC(=O)CN1C(=O)NC(C)(C)C1=O,C17dna
CNC(=O)COc1ccc(F)cc1,C18dna
CNC(=O)c1cccc(C2CCCN(C)C2)c1,C19dna
CNC(=O)c1nnn(C(C)(C)C)n1,C20dna
CNC(=O)COCC1CCOC1,C21dna
CNC(=O)c1cccc2cc[nH]c12,C22dna
CNC(=O)CCc1ccc(Br)cc1,C23dna
CNC(=O)CSCC(=O)N(C)C,C24dna
CNC(=O)C#CCC(C)(C)C,C25dna
CNC(=O)CS(=O)(=O)N1CCN(C)CC1,C26dna
CNC(=O)c1ccc(OC(C)c2ccccc2)nc1,C27dna
CNC(=O)C(OC)C(C)C,C28dna
CNC(=O)c1cc(Cl)c(-n2cccc2)cc1OC,C29dna
CNC(=O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1,C30dna
CNC(=O)c1cccc(S(C)(=O)=O)c1,C31dna
CNC(=O)CN1CCC(=O)NC1=O,C32dna
CNC(=O)CCc1ccc(O)cc1,C33dna
CNC(=O)COCC1CCCO1,C34dna
CNC(=O)c1nccnc1-c1nc2ccccc2s1,C35dna
CNC(=O)c1cnn(C(C)(C)C)c1C(F)(F)F,C36dna
CNC(=O)Cc1cc(OC)ccc1Br,C37dna
CNC(=O)C1(C)CC1,C38dna
CNC(=O)C1CCCCN1CC(=O)N(C)C1CCCCC1,C39dna
CNC(=O)COCc1ccccc1C,C40dna
CNC(=O)c1ccc2[nH]ncc2c1,C41dna
CNC(=O)C(C)N(C)CC(F)(F)F,C42dna
CNC(=O)CCc1ccc(C#N)cc1,C43dna
CNC(=O)c1ccc(NC(=O)Nc2ccccc2)s1,C44dna
CNC(=O)c1c(F)cccc1C(F)(F)F,C45dna
CNC(=O)CSCC1CCCO1,C46dna
CNC(=O)C(C)OC,C47dna
CNC(=O)Cn1ccc2c(=O)n(C)c(=O)n(C)c21,C48dna
CNC(=O)c1ccc(C)c(C)c1O,C49dna
CNC(=O)C1(C(F)(F)F)CC1,C50dna
CNC(=O)CCCN(C)C,C51dna
CNC(=O)c1cc(OC)c(OCc2ccccc2)cc1[N+](=O)[O-],C52dna
CNC(=O)c1cccc(S(=O)(=O)N2CC3(C)CC2CC(C)(C)C3)c1,C53dna
CNC(=O)c1cn(CC(=O)N(C)C)nn1,C54dna
CNC(=O)CCc1cccnc1,C55dna
CNC(=O)CN1CCc2sccc2C1,C56dna
CNC(=O)c1nc(-n2cnc3ccccc32)ccc1Cl,C57dna
C=CCC(C)(C)C(=O)NC,C58dna
CNC(=O)c1ccc(OC)cc1OC(C)C,C59dna
CNC(=O)CSC1CCS(=O)(=O)C1,C60dna
CCc1ccc(OCC(=O)NC)cc1,C61dna
CNC(=O)[C@@H]1CC[C@H](C(=O)N2CCCC2)O1,C62dna
CNC(=O)c1ccc2c(c1)CCC=C2,C63dna
CNC(=O)COCC1CC1,C64dna
CNC(=O)c1nccc2c1[nH]c1ccccc12,C65dna
CNC(=O)C1(C(N)=O)CC1,C66dna
CNC(=O)/C=C/c1cc(C)n(-c2ccnn2C(C)C)c1C,C67dna
CNC(=O)c1ccc(S(C)(=O)=O)cc1,C68dna
CNC(=O)CN1CCS(=O)(=O)CC1,C69dna
CCc1ccc(CCC(=O)NC)cc1,C70dna
CNC(=O)c1cc(O)ccc1F,C71dna
CNC(=O)CCNC(=O)NC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,C72dna
CCC(C)(OC)C(=O)NC,C73dna
CNC(=O)CN1CC(=O)Nc2ccccc21,C74dna
CNC(=O)c1cc(-c2cccs2)nc2c1cnn2C(C)C,C75dna
CNC(=O)CCCc1ccccc1,C76dna
CNC(=O)CN(C)CC(C)(C)C,C77dna
CNC(=O)c1ccc(OC)cc1C,C78dna
CNC(=O)Cn1cc(C(N)=O)c(=O)[nH]c1=O,C79dna
CNC(=O)Cc1cc(Br)ccc1F,C80dna
CNC(=O)C1COCCN1C1CCCC1,C81dna
CNC(=O)COc1ccc(C#N)cc1,C82dna
CNC(=O)C=C(C1CC1)C1CC1,C83dna
CNC(=O)c1cccc(S(=O)(=O)N2CCN(C(C)=O)CC2)c1,C84dna
CNC(=O)c1cc(C(C)C)n(C(C)(C)C)n1,C85dna
C#CCCC(=O)NC,C86dna
CNC(=O)c1cccc(Br)c1C,C87dna
CNC(=O)c1cnc(C2(C)OCCO2)s1,C88dna
CNC(=O)CCc1ccc(C(C)C)cc1,C89dna
CNC(=O)c1cccnc1Nc1ccc(Cl)c(Cl)c1,C90dna
CNC(=O)[C@@H]1CC[C@H](C(=O)OC)C1,C91dna
CNC(=O)CN(C)S(=O)(=O)c1ccc(Cl)s1,C92dna
CNC(=O)c1cc(Cl)c(OC(C)C)c(OC)c1,C93dna
CNC(=O)C(C)(CO)CO,C94dna
CNC(=O)c1ccccc1CN1CCOCC1,C95dna
CNC(=O)C(C)OCC(C)C,C96dna
CNC(=O)c1c(F)ccc(O)c1O,C97dna
CNC(=O)CN1C(=O)NC(C)(c2ccc(C)cc2)C1=O,C98dna
CNC(=O)c1ncsc1Nc1ccccc1,C99dna
CNC(=O)COC1CCOCC1,C100dna
CNC([C@H](C=C)N)=O,B301dna
CC[C@@H](C(NC)=O)N,B302dna
CC[C@@H](C(NC)=O)N,B303dna
CCCC[C@@H](C(NC)=O)N,B304dna
CC(C[C@@H](C(NC)=O)N)=O,B305dna
CNC([C@H](CC(OC)=O)N)=O,B306dna
CC(C)C[C@@H](C(NC)=O)N,B307dna
CC(C)[C@@H](C(NC)=O)N,B308dna
CC(C)C[C@@H](C(O)=O)N,B301
CC(C)[C@@H](C(O)=O)N,B302
CC(C[C@@H](C(O)=O)N)=O,B303
CCCC[C@@H](C(O)=O)N,B304
CC[C@@H](C(O)=O)N,B305
CC[C@@H](C(O)=O)N,B306
C=C[C@@H](C(O)=O)N,B307
COC(C[C@@H](C(O)=O)N)=O,B308
CC(C)(C)OC(N[C@H](Cn1ncc2c1cccn2)C(O)=O)=O,B309
CC(C)(C)OC(N[C@H](Cc1ncncn1)C(O)=O)=O,B310
CC(C)(C)OC(N[C@H](Cc1ncncc1)C(O)=O)=O,B311
CC(C)(C)OC(N[C@H](Cc1nccnc1)C(O)=O)=O,B312
CC(C)(C)OC(N[C@H](Cc1nc2cncnc2cc1)C(O)=O)=O,B313
CC(C)(C)OC(N[C@H](Cc1nc2cnccc2cc1)C(O)=O)=O,B314
CC(C)(C)OC(N[C@H](Cc1cnncc1)C(O)=O)=O,B315
CC(C)(C)OC(N[C@H](Cc1cncnc1)C(O)=O)=O,B316
CC(C)(C)OC(N[C@H](Cc1cc2nccnc2cn1)C(O)=O)=O,B317
CC(C)(C)OC(N[C@H](Cc1cc2cncnc2cn1)C(O)=O)=O,B318
CC(C)(C)OC(N[C@H](Cc(cc1)ncc1F)C(O)=O)=O,B319
CC(C)(C)OC(N[C@H](Cc(cc1)ncc1Cl)C(O)=O)=O,B320
CC(C)(C)OC(N[C@H](CC1N=NN=N1)C(O)=O)=O,B321
CC(C)(C)OC(N[C@H](CC1N=NN=C1)C(O)=O)=O,B322
CC(C)(C)OC(N[C@H](CC1N=CN=C1)C(O)=O)=O,B323
CNC([C@@H](Cn1ncc2c1cccn2)N)=O,B309dna
CNC([C@@H](Cc1ncncn1)N)=O,B310dna
CNC([C@@H](Cc1ncncc1)N)=O,B311dna
CNC([C@@H](Cc1nccnc1)N)=O,B312dna
CNC([C@@H](Cc1nc2cncnc2cc1)N)=O,B313dna
CNC([C@@H](Cc1nc2cnccc2cc1)N)=O,B314dna
CNC([C@@H](Cc1cnncc1)N)=O,B315dna
CNC([C@@H](Cc1cncnc1)N)=O,B316dna
CNC([C@@H](Cc1cc2cncnc2cn1)N)=O,B317dna
CNC([C@@H](Cc1cc2nccnc2cn1)N)=O,B318dna
CNC([C@@H](Cc(cc1)ncc1F)N)=O,B319dna
CNC([C@@H](Cc(cc1)ncc1Cl)N)=O,B320dna
CNC([C@@H](CC1N=NN=N1)N)=O,B321dna
CNC([C@@H](CC1N=NN=C1)N)=O,B322dna
CNC([C@@H](CC1N=CN=C1)N)=O,B323dna
OC(c(cccn1)c1Oc1cnc2n1ccnc2)=O,C2001
CC(C)n(c1nc(-c2cncn2C)c2)ncc1c2C(O)=O,C2002
CNC([C@@](C1)(CC2)[C@@H]1CC2N)=O,B324dna
CNC([C@](CCC1)(C2)[C@H]1CC2N)=O,B325dna
CNC([C@@](CC1)(CC2)[C@@H]1C2N)=O,B326dna
CNC([C@](C1)(CC2)[C@H]1C2N)=O,B327dna
CNC([C@H]1[C@@H](C2)[C@H]1CC2N)=O,B328dna
CNC([C@H](C[C@@H](C1)C2)[C@H]1C2N)=O,B329dna
CNC([C@@H](C[C@H](CC1)C2)[C@]12N)=O,B330dna
CNC([C@@H](C1)C[C@@H](C2)[C@H]1CC2N)=O,B331dna
CNC([C@@H](C1)C1(C1)CC1N)=O,B332dna
CNC([C@@](C1)(C[C@@H]2C3)[C@@H]1[C@@H]3CC2N)=O,B333dna
CNC([C@H]([C@H]1C=C[C@@H]2C1)[C@H]2N)=O,B334dna
CNC([C@H]([C@@H]1C=C[C@H]2C1)[C@H]2N)=O,B335dna
CNC([C@H](C1)C(CCCC2)C2C1N)=O,B336dna
CNC([C@H](C1)[C@H]2[C@@H]1CCNC2)=O,B337dna
CNC([C@H]1N[C@@H](CCC2)[C@@H]2C1)=O,B338dna
CNC([C@H](C1(C[C@H](C2)C3)C[C@H]3C[C@H]2C1)N)=O,B339dna
CNC(C1[C@@H]2NC[C@H]1C2)=O,B340dna
CNC(C1[C@@H](CC2)N[C@@H]2C1)=O,B341dna
CNC(C1(CC2(CCC2)C1)N)=O,B342dna
CNC(C(CC1)(CCC1N)C1CCCCC1)=O,B343dna
CNC(C(CC1)(CCC1N)C1CC1)=O,B344dna
CNC([C@@H](C1)[C@H]1N)=O,B345dna
CNC([C@@H](CC1)[C@H]1N)=O,B346dna
CNC([C@H](CCC1)[C@H]1N)=O,B347dna
CNC([C@@H](CCC1)C[C@H]1N)=O,B348dna
CC(C)(C)OC(NC(CC1)C[C@H](C2)[C@@]12C(O)=O)=O,B324
CC(C)(C)OC(NC(C[C@H]1CCC2)C[C@]12C(O)=O)=O,B325
CC(C)(C)OC(NC(CC1)[C@H](CC2)[C@]12C(O)=O)=O,B326
CC(C)(C)OC(NC(CC1)[C@@H](C2)[C@@]12C(O)=O)=O,B327
CC(C)(C)OC(NC(C[C@@H]12)C[C@@H]2[C@@H]1C(O)=O)=O,B328
CC(C)(C)OC(NC(C[C@H](C1)C2)[C@@H]1[C@@H]2C(O)=O)=O,B329
CC(C)(C)OC(N[C@](CC1)(C[C@@H]1C1)[C@H]1C(O)=O)=O,B330
CC(C)(C)OC(NC1C[C@H](C[C@H](C2)C(O)=O)[C@H]2C1)=O,B331
CC(C)(C)OC(NC(C1)CC1(C1)[C@H]1C(O)=O)=O,B332
CC(C)(C)OC(NC(C[C@H](C1)[C@@H]2C3)[C@@H]1C[C@@]23C(O)=O)=O,B333
CC(C)(C)OC(N[C@@H]([C@@H]1C=C[C@H]2C1)[C@@H]2C(O)=O)=O,B334
CC(C)(C)OC(N[C@@H]([C@H]1C=C[C@@H]2C1)[C@@H]2C(O)=O)=O,B335
CC(C)(C)OC(NC(C1)C(CCCC2)C2[C@@H]1C(O)=O)=O,B336
CC(C)(C)OC(N(CC[C@@H]1C2)C[C@H]1[C@@H]2C(O)=O)=O,B337
CC(C)(C)OC(N([C@@H](CCC1)[C@@H]1C1)[C@@H]1C(O)=O)=O,B338
CC(C)(C)OC(N[C@@H](C1(C[C@H](C2)C3)C[C@H]3C[C@H]2C1)C(O)=O)=O,B339
CC(C)(C)OC(N(C[C@H]1C2)[C@H]2C1C(O)=O)=O,B340
CC(C)(C)OC(N([C@@H](CC1)C2)[C@H]1C2C(O)=O)=O,B341
CC(C)(C)OC(NC1(CC2(CCC2)C1)C(O)=O)=O,B342
CC(C)(C)OC(NC(CC1)CCC1(C1CCCCC1)C(O)=O)=O,B343
CC(C)(C)OC(NC(CC1)CCC1(C1CC1)C(O)=O)=O,B344
CC(C)(C)OC(N[C@@H](C1)[C@H]1C(O)=O)=O,B345
CC(C)(C)OC(N[C@@H](CC1)[C@H]1C(O)=O)=O,B346
CC(C)(C)OC(N[C@@H](CCC1)[C@@H]1C(O)=O)=O,B347
CC(C)(C)OC(N[C@@H](CCC1)C[C@H]1C(O)=O)=O,B348
CC(C)([C@@H](CC1)C2)[C@@]1(C(O)=O)C2=O,C2003
OC([C@H](CC1)CC[C@@H]1C1CCCCC1)=O,C2004
OC(C(CCCC1)[C@@H]1C1CCCC1)=O,C2005
OC(C(C[C@@H]1CCC2CCCCC2)CC1=O)=O,C2006
OC(C(CCC1)[C@@H]1C1CCCCC1)=O,C2007
O[C@](C[C@H](C1)C2)(C[C@@H]1C1)C[C@@]12C(O)=O,C2008
OC(C(C[C@H]1C2CCCCC2)CC1=O)=O,C2009
CN(C1CCCCC1)C(C[C@H](CCCC1)C1C(O)=O)=O,C2010
OC(C(CCC1)[C@@H]1C1CCCC1)=O,C2011
OC(C1[C@H](CC2)CC[C@H]2C1)=O,C2012
OC([C@H](CC1)CC[C@H]1C(C1CCCC1)=O)=O,C2013
OC(C1(CCC1)C1CCCCC1)=O,C2014
OC([C@H](CC1)C[C@H]1C(C1CCCC1)=O)=O,C2015
OC([C@H](CC1)CC[C@@H]1C(C1CCCCC1)=O)=O,C2016
OC(C[C@H]1[C@@H]2CC(C3)C[C@@H]1C[C@@H]3C2)=O,C2017
OC(CC1(C[C@H](C2)C3)C[C@H]3C[C@H]2C1)=O,C2018
OC(C1(CC1)C(C1CCCC1)=O)=O,C2019
OC([C@@H]1[C@@H](CC2)C[C@@H]2C1)=O,C2020
OC(C=C(C1CC1)C1CC1)=O,C2021
C[C@](CCC1)(CCC2)C[C@]12C(O)=O,C2022
OC(C1(CCCCC1)C1CCCCC1)=O,C2023
OC([C@H](CC1)CC[C@@H]1C1CC1)=O,C2024
OC([C@H]1CC[C@H](CC2CC2)CC1)=O,C2025
OC(C[C@H]1[C@H](CC2)C[C@H]2C1)=O,C2026
OC(C(CC1)[C@@H]1C1CCCC1)=O,C2027
O=C(O)[C@@H]1[C@@H]2C[C@H](C1)CC2,C3001
C1(C(=O)O)CCCCC1,C3002
C1(C(=O)O)CCCC1,C3003
C1(C(=O)O)CC1,C3004
C(C(=O)O)(C1CCCC1)C1CCCC1,C3005
C1(C(=O)O)CCCC1,C3006
C1(C(=O)O)CC1,C3007
C1(C(=O)O)CCC2C1CCCC2,C3008
C1(C(=O)O)C2C1CCC2,C3009
[C@@H]1(C(=O)O)C[C@@H]2C(C1)C2(C)C,C3010
C(=O)(O)C1CCC1,C3011
[C@@H]1(C(=O)O)CCC[C@H](C1)C1CC1,C3012
[C@H]1(C(=O)O)CC[C@@H](C1)C1CCC1,C3013
C(=O)(O)C1C[C@@H](C1)C1CCCCC1,C3014
C1(C(=O)O)CCCCCC1,C3015
C1(C(=O)O)CCCCCCC1,C3016
[C@@H]1(C(=O)O)CCC[C@@H]2C(CC1)C2(C)C,C3017
[C@@H]1(C(=O)O)CCC2C1CCCC2,C3018
O=C(O)[C@@]12C[C@@](CCC1)(CCC2)C,C3019
O=C(O)[C@H]1CC[C@@H](CC1)CC1CC1,C3020
O=C(O)[C@H]1CC[C@@H](CC1)CC1CCCC1,C3021
O=C(O)[C@H]1CC[C@H](CC1)C(=O)C1CCCC1,C3022
O=C(O)C1[C@H](C2CCCC2)CCC1,C3023
O=C(O)C[C@@H]1C2CC3CC1CC(C2)C3,C3024
C1C2(CC3CC1CC(C2)C3)C(=O)O,C3025
c1(ccccn1)C(=O)O,C3026
c1(cccnc1)C(=O)O,C3027
c1(cnccc1)C(=O)O,C3028
c1(ccncn1)C(=O)O,C3029
c1(nccnc1)C(=O)O,C3030
c1(cnccn1)C(=O)O,C3031
c1(ccc(cn1)c1ccccn1)C(=O)O,C3032
c1(ccc(nc1)c1ccccn1)C(=O)O,C3033
c1(ccc(nc1)c1ccncc1)C(=O)O,C3034
c1(ccc(nc1)c1cncnc1)C(=O)O,C3035
c1(ccc(nc1)c1cnccn1)C(=O)O,C3036
c1(ccc(nc1)c1cnccn1)C(=O)O,C3037
c1(ccc(nc1)C(=O)c1ccccc1)C(=O)O,C3038
c1(ccc(nc1)C(=O)c1ccccn1)C(=O)O,C3039
c1(ccc(nc1)C(=O)c1cccnc1)C(=O)O,C3040
c1(ccc(nc1)C(=O)c1ccncc1)C(=O)O,C3041
c1(ccc(nc1)Oc1ccncc1)C(=O)O,C3042
c1(ccc(nc1)Oc1ccccn1)C(=O)O,C3043
C(=O)(O)C(C(=O)c1ccccn1)c1ccncc1,C3044
C(=O)(O)C(C(=O)/C=C/c1cccnc1)c1ccncc1,C3045
C(=O)(O)C(C(=O)c1ccccn1)OC(=O)c1cnccc1,C3046
c1(ccc(nc1)Oc1ncccn1)C(=O)O,C3047
c1(ccc(nc1)C(=O)Nc1cnccc1)C(=O)O,C3048
c1(ccc(cn1)c1cncnc1)C(=O)O,C3049
C(=O)(O)C(C(=O)/C=C/c1ncccn1)c1cncnc1,C3050
c1(ccccc1)C(=O)O,C3051
c1(ccccc1)CC(=O)O,C3052
c1(ccc2c(c1)cccc2)C(=O)O,C3053
c1(ccc2c(c1)cccc2)CC(=O)O,C3054
c1(ccccc1c1ccccc1)C(=O)O,C3055
c1(cccc(c1)c1ccccc1)C(=O)O,C3056
c1(ccc(cc1)c1ccccc1)C(=O)O,C3057
C(=O)(O)C(C(=O)c1ccccc1)c1ccccc1,C3058
C(=O)(O)C(C(=O)/C=C/c1ccccc1)c1ccccc1,C3059
C(=O)(O)C(C(=O)c1ccccc1)OC(=O)c1ccccc1,C3060
c1(cccc(c1)C(=O)c1ccccc1)C(=O)O,C3061
c1(cccc(c1)Oc1ccccc1)C(=O)O,C3062
OC(=O)/C=C/c1ccccc1,C3063
OC(=O)/C=C/C(=O)c1ccccc1,C3064
OC(=O)/C=C/C(c1ccccc1)c1ccccc1,C3065
c1(cccc(c1)Cl)C(=O)O,C3066
c1(cccc(c1)Br)C(=O)O,C3067
c1(cc(cc(c1)Br)Cl)C(=O)O,C3068
c1(cccc(c1)C)C(=O)O,C3069
c1(cccc(c1)O)C(=O)O,C3070
c1(ccc(c(c1)OC)OC)C(=O)O,C3071
c1(ccc(c(c1)F)F)C(=O)O,C3072
c1(ccc(c(c1)Br)OC)C(=O)O,C3073
c1(cccc(c1)N)C(=O)O,C3074
c1(cccc(c1)C(C)C)C(=O)O,C3075
